uniqueid,plotid,date,year,method,subsample,position,co2_c_flux_kg_ha_day,co2_r2,n2o_n_flux_g_ha_day,n2o_r2,nh3_n_flux_g_ha_day,nh3_r2,ch4_c_flux_g_ha_day,ch4_r2,soil_moisture_5cm,soil_temperature_5cm,soil_nitrate_n_0_10cm,soil_ammonium_n_0_10cm,month,day_of_year,quarter,is_growing_season,season
ARL,111.0,2012-04-27,2012.0,GC,1.0,off_fert_band,4.580811746,0.907737967,0.318979,0.856037,,,-1.12105,0.955542,30.8,6.2,,,4,118,2,1,spring
ARL,113.0,2012-04-27,2012.0,GC,1.0,on_fert_band,4.20923245,0.900515124,0.859791,0.957324,,,-0.0603082,0.0364335,35.8,6.4,,,4,118,2,1,spring
ARL,113.0,2012-04-27,2012.0,GC,1.0,off_fert_band,5.743420025,0.949255008,1.25844,0.98043,,,-0.140483,0.033847,34.5,6.8,,,4,118,2,1,spring
ARL,114.0,2012-04-27,2012.0,GC,1.0,off_fert_band,7.301852045,0.960999833,3.67915,0.998279,,,-1.2953,0.987842,29.4,6.7,,,4,118,2,1,spring
ARL,114.0,2012-04-27,2012.0,GC,1.0,on_fert_band,2.052145809,0.928098739,3.68908,0.976499,,,4.21688,0.905356,33.1,6.3,,,4,118,2,1,spring
ARL,203.0,2012-04-27,2012.0,GC,1.0,off_fert_band,3.984639792,0.984022877,5.53738,0.994478,,,1.02377,0.199488,33.8,6.8,,,4,118,2,1,spring
ARL,203.0,2012-04-27,2012.0,GC,1.0,on_fert_band,3.650336498,0.946088748,4.06864,0.978077,,,-3.05028,0.984426,30.5,6.5,,,4,118,2,1,spring
ARL,204.0,2012-04-27,2012.0,GC,1.0,off_fert_band,8.373624322,0.989638275,3.44365,0.963538,,,-4.64734,0.977497,31.6,7.1,,,4,118,2,1,spring
ARL,204.0,2012-04-27,2012.0,GC,1.0,on_fert_band,8.120436948,0.989678735,5.01204,0.997892,,,1.78912,0.729079,29.7,7.0,,,4,118,2,1,spring
ARL,205.0,2012-04-27,2012.0,GC,1.0,off_fert_band,1.506678163,0.998671647,2.93711,0.830706,,,-4.83532,0.945341,33.4,7.8,,,4,118,2,1,spring
ARL,205.0,2012-04-27,2012.0,GC,1.0,on_fert_band,0.362149324,0.530427417,4.82368,0.995901,,,-1.19424,0.960122,35.9,7.6,,,4,118,2,1,spring
ARL,206.0,2012-04-27,2012.0,GC,1.0,on_fert_band,14.19194223,0.993229026,5.31532,0.993975,,,-0.168189,0.0363568,30.0,6.6,,,4,118,2,1,spring
ARL,206.0,2012-04-27,2012.0,GC,1.0,off_fert_band,10.94126182,0.902859517,4.12766,0.963128,,,-5.16934,0.961913,32.0,6.9,,,4,118,2,1,spring
ARL,207.0,2012-04-27,2012.0,GC,1.0,off_fert_band,5.103678953,0.998976984,1.0496,0.990968,,,3.7488,0.850408,27.2,7.3,,,4,118,2,1,spring
ARL,207.0,2012-04-27,2012.0,GC,1.0,on_fert_band,7.456662494,0.988623458,5.89527,0.996686,,,-2.50996,0.980773,29.7,7.0,,,4,118,2,1,spring
ARL,214.0,2012-04-27,2012.0,GC,1.0,off_fert_band,8.096078971,0.983676346,3.672,0.993957,,,-1.61346,0.705599,33.7,7.6,,,4,118,2,1,spring
ARL,214.0,2012-04-27,2012.0,GC,1.0,on_fert_band,4.560212062,0.9114703,2.17502,0.974612,,,-0.771765,0.982305,28.5,7.7,,,4,118,2,1,spring
ARL,301.0,2012-04-27,2012.0,GC,1.0,on_fert_band,6.458572428,0.778546855,1.32789,0.971641,,,-3.14002,0.944029,27.1,7.3,,,4,118,2,1,spring
ARL,301.0,2012-04-27,2012.0,GC,1.0,off_fert_band,0.745413402,0.464635769,0.725271,0.933155,,,-5.07127,0.994653,31.1,7.4,,,4,118,2,1,spring
ARL,302.0,2012-04-27,2012.0,GC,1.0,on_fert_band,5.333159321,0.921276213,6.19469,0.999837,,,-1.12194,0.791942,31.0,8.4,,,4,118,2,1,spring
ARL,302.0,2012-04-27,2012.0,GC,1.0,off_fert_band,0.625970178,0.122709879,11.8142,0.994184,,,-3.58937,0.874424,30.9,8.4,,,4,118,2,1,spring
ARL,304.0,2012-04-27,2012.0,GC,1.0,on_fert_band,3.56353549,0.75098252,3.35024,0.992104,,,2.50663,0.808426,26.7,8.5,,,4,118,2,1,spring
ARL,304.0,2012-04-27,2012.0,GC,1.0,off_fert_band,7.421559178,0.998199551,18.8682,0.965552,,,-0.844127,0.985094,33.1,8.5,,,4,118,2,1,spring
ARL,305.0,2012-04-27,2012.0,GC,1.0,off_fert_band,9.751800156,0.984135211,4.99524,0.995286,,,-3.54807,0.95766,27.8,8.2,,,4,118,2,1,spring
ARL,305.0,2012-04-27,2012.0,GC,1.0,on_fert_band,6.863228314,0.992594853,2.66688,0.992323,,,1.61002,0.390402,34.2,7.9,,,4,118,2,1,spring
ARL,308.0,2012-04-27,2012.0,GC,1.0,off_fert_band,10.28503831,0.841870741,5.09578,0.992892,,,-1.06134,0.341148,33.2,8.0,,,4,118,2,1,spring
ARL,308.0,2012-04-27,2012.0,GC,1.0,on_fert_band,13.68089342,0.932345293,6.94201,0.988208,,,-4.34901,0.897915,30.6,8.0,,,4,118,2,1,spring
ARL,309.0,2012-04-27,2012.0,GC,1.0,on_fert_band,18.39732813,0.963653185,5.95438,0.990892,,,0.669582,0.80896,34.5,8.2,,,4,118,2,1,spring
ARL,309.0,2012-04-27,2012.0,GC,1.0,off_fert_band,7.71756455,0.981468783,1.78035,0.969569,,,-3.35573,0.958666,28.9,7.7,,,4,118,2,1,spring
ARL,101.0,2012-05-04,2012.0,GC,1.0,off_fert_band,22.4530165,0.996011008,4.90464,0.999732,,,-2.25861,0.994428,32.3,15.9,,,5,125,2,1,spring
ARL,101.0,2012-05-04,2012.0,GC,1.0,on_fert_band,27.16720862,0.963289086,4.23514,0.970876,,,0.25279,0.966494,38.4,16.0,,,5,125,2,1,spring
ARL,104.0,2012-05-04,2012.0,GC,1.0,on_fert_band,6.892773437,0.983963436,19.9708,0.999005,,,0.700645,0.999435,35.1,15.7,,,5,125,2,1,spring
ARL,104.0,2012-05-04,2012.0,GC,1.0,off_fert_band,6.576571135,0.99782668,4.99594,0.991608,,,-1.82215,0.896329,34.4,15.7,,,5,125,2,1,spring
ARL,105.0,2012-05-04,2012.0,GC,1.0,on_fert_band,15.71809896,0.998319336,4.46224,0.99769,,,-1.16762,0.764526,37.4,16.1,,,5,125,2,1,spring
ARL,105.0,2012-05-04,2012.0,GC,1.0,off_fert_band,9.27470857,0.942682461,4.06865,0.934343,,,-0.260333,0.945561,32.1,16.1,,,5,125,2,1,spring
ARL,111.0,2012-05-04,2012.0,GC,1.0,on_fert_band,14.55216738,0.996043515,4.41508,0.983658,,,-1.24897,0.74923,34.5,16.0,,,5,125,2,1,spring
ARL,111.0,2012-05-04,2012.0,GC,1.0,off_fert_band,11.51715643,0.998838909,4.03007,0.999569,,,-2.1493,0.993864,35.4,16.1,,,5,125,2,1,spring
ARL,113.0,2012-05-04,2012.0,GC,1.0,on_fert_band,9.297640022,0.994895025,13.5903,0.995051,,,-1.36628,0.966185,34.0,15.7,,,5,125,2,1,spring
ARL,113.0,2012-05-04,2012.0,GC,1.0,off_fert_band,10.81478562,0.999942216,35.0463,0.999673,,,0.989409,0.997281,38.5,15.6,,,5,125,2,1,spring
ARL,114.0,2012-05-04,2012.0,GC,1.0,off_fert_band,12.11199851,0.990351483,8.15182,0.987862,,,-0.804495,0.561545,34.9,15.9,,,5,125,2,1,spring
ARL,114.0,2012-05-04,2012.0,GC,1.0,on_fert_band,8.155726423,0.987442208,12.5127,0.99254,,,-3.25347,0.978897,36.2,15.7,,,5,125,2,1,spring
ARL,203.0,2012-05-04,2012.0,GC,1.0,off_fert_band,10.57972837,0.999304874,13.2921,0.997026,,,-0.502656,0.981845,36.7,15.8,,,5,125,2,1,spring
ARL,203.0,2012-05-04,2012.0,GC,1.0,on_fert_band,6.371561302,0.961714775,0.216103,0.999977,,,-1.16207,0.953642,36.2,15.7,,,5,125,2,1,spring
ARL,204.0,2012-05-04,2012.0,GC,1.0,on_fert_band,14.01400879,0.997944548,21.5238,0.997789,,,-0.026179,0.0340053,40.3,15.6,,,5,125,2,1,spring
ARL,204.0,2012-05-04,2012.0,GC,1.0,off_fert_band,18.03315013,0.998274267,23.0454,0.99612,,,-1.51136,0.973809,33.3,15.5,,,5,125,2,1,spring
ARL,205.0,2012-05-04,2012.0,GC,1.0,off_fert_band,22.27640758,0.986393261,16.453,0.978019,,,0.773097,0.784558,41.6,15.5,,,5,125,2,1,spring
ARL,205.0,2012-05-04,2012.0,GC,1.0,on_fert_band,33.81421558,0.988287684,2.59698,0.997794,,,-0.308001,0.923624,42.5,15.5,,,5,125,2,1,spring
ARL,206.0,2012-05-04,2012.0,GC,1.0,on_fert_band,6.743324016,0.992100648,4.93153,0.98796,,,0.179682,0.127061,37.7,15.5,,,5,125,2,1,spring
ARL,206.0,2012-05-04,2012.0,GC,1.0,off_fert_band,11.50410221,0.991888669,7.07749,0.990503,,,-0.753752,0.943461,35.6,15.8,,,5,125,2,1,spring
ARL,207.0,2012-05-04,2012.0,GC,1.0,off_fert_band,13.4995377,0.998979331,3.46915,0.995537,,,-0.928299,0.991512,37.4,15.7,,,5,125,2,1,spring
ARL,207.0,2012-05-04,2012.0,GC,1.0,on_fert_band,10.20894674,0.985510321,9.93136,0.993284,,,-2.41752,0.980697,37.9,15.8,,,5,125,2,1,spring
ARL,214.0,2012-05-04,2012.0,GC,1.0,off_fert_band,10.31769577,0.970390597,39.9828,0.985523,,,-1.35605,0.969748,41.3,15.4,,,5,125,2,1,spring
ARL,214.0,2012-05-04,2012.0,GC,1.0,on_fert_band,8.286650328,0.999596322,20.6084,0.997546,,,0.552449,0.951074,34.8,15.6,,,5,125,2,1,spring
ARL,301.0,2012-05-04,2012.0,GC,1.0,on_fert_band,12.28136279,0.999360716,5.7927,0.993764,,,-1.45933,0.810375,35.8,15.4,,,5,125,2,1,spring
ARL,301.0,2012-05-04,2012.0,GC,1.0,off_fert_band,10.79580186,0.997788417,4.03999,0.998403,,,-1.13308,0.943129,38.0,15.7,,,5,125,2,1,spring
ARL,302.0,2012-05-04,2012.0,GC,1.0,off_fert_band,40.57523098,0.992230643,16.2376,0.999236,,,-0.15915,0.821705,34.5,15.2,,,5,125,2,1,spring
ARL,302.0,2012-05-04,2012.0,GC,1.0,on_fert_band,34.04402424,0.983950557,10.0566,0.996941,,,-1.50146,0.908674,38.7,15.3,,,5,125,2,1,spring
ARL,304.0,2012-05-04,2012.0,GC,1.0,on_fert_band,8.670451462,0.976439415,41.2123,0.988223,,,0.0331135,0.964357,38.0,15.4,,,5,125,2,1,spring
ARL,304.0,2012-05-04,2012.0,GC,1.0,off_fert_band,14.35406432,0.998461105,21.9976,0.997202,,,-0.797736,0.996992,36.9,15.6,,,5,125,2,1,spring
ARL,305.0,2012-05-04,2012.0,GC,1.0,off_fert_band,9.507300876,0.982937461,4.15965,0.989416,,,0.971761,0.954168,34.2,15.7,,,5,125,2,1,spring
ARL,305.0,2012-05-04,2012.0,GC,1.0,on_fert_band,7.018482818,0.994246865,3.03312,0.999422,,,2.15396,0.999952,32.1,15.7,,,5,125,2,1,spring
ARL,308.0,2012-05-04,2012.0,GC,1.0,off_fert_band,12.90766817,0.998920402,10.7454,0.999767,,,-1.92399,0.900636,40.0,15.7,,,5,125,2,1,spring
ARL,308.0,2012-05-04,2012.0,GC,1.0,on_fert_band,14.6846395,0.990026556,9.95038,0.992625,,,-1.26729,0.964285,39.9,15.7,,,5,125,2,1,spring
ARL,309.0,2012-05-04,2012.0,GC,1.0,on_fert_band,9.650284757,0.9938177,11.2256,0.993311,,,1.04711,0.921853,35.4,15.3,,,5,125,2,1,spring
ARL,309.0,2012-05-04,2012.0,GC,1.0,off_fert_band,10.26906702,0.997492791,8.16083,0.995676,,,-0.942266,0.999141,39.9,15.4,,,5,125,2,1,spring
ARL,101.0,2012-05-12,2012.0,GC,1.0,off_fert_band,13.42534305,0.9360812,2.11676,0.922989,,,1.17518,0.940256,25.3,13.4,,,5,133,2,1,spring
ARL,101.0,2012-05-12,2012.0,GC,1.0,on_fert_band,16.5823,0.99083572,1.56589,0.977423,,,-2.12243,0.817438,22.8,13.3,,,5,133,2,1,spring
ARL,104.0,2012-05-12,2012.0,GC,1.0,off_fert_band,3.136618147,0.935700857,0.337406,0.99638,,,0.459359,0.999351,22.3,13.3,,,5,133,2,1,spring
ARL,104.0,2012-05-12,2012.0,GC,1.0,on_fert_band,9.121813217,0.998383942,3.95435,0.99364,,,-1.04153,0.572922,27.2,13.7,,,5,133,2,1,spring
ARL,105.0,2012-05-12,2012.0,GC,1.0,on_fert_band,25.3321122,0.981569789,4.78749,0.964537,,,-4.31155,0.990945,26.6,15.0,,,5,133,2,1,spring
ARL,105.0,2012-05-12,2012.0,GC,1.0,off_fert_band,9.884847086,0.939228052,1.29219,0.840477,,,-0.131048,0.0428671,23.1,14.4,,,5,133,2,1,spring
ARL,111.0,2012-05-12,2012.0,GC,1.0,on_fert_band,18.4386635,0.969140089,4.24805,0.956549,,,-3.71831,0.959119,25.5,14.3,,,5,133,2,1,spring
ARL,111.0,2012-05-12,2012.0,GC,1.0,off_fert_band,7.021479773,0.998516235,1.74058,0.992417,,,-2.37781,0.864141,30.3,14.2,,,5,133,2,1,spring
ARL,113.0,2012-05-12,2012.0,GC,1.0,off_fert_band,13.83121829,0.993320659,3.89926,0.993417,,,-1.87241,0.935003,26.4,13.4,,,5,133,2,1,spring
ARL,113.0,2012-05-12,2012.0,GC,1.0,on_fert_band,15.35761171,0.977900525,7.42712,0.974834,,,0.148294,0.969099,26.7,13.5,,,5,133,2,1,spring
ARL,114.0,2012-05-12,2012.0,GC,1.0,on_fert_band,10.43847202,0.951140467,2.98655,0.900415,,,0.72137,0.541931,28.6,13.9,,,5,133,2,1,spring
ARL,114.0,2012-05-12,2012.0,GC,1.0,off_fert_band,9.90586675,0.990857699,1.71899,0.993209,,,-1.36126,0.73881,24.9,13.3,,,5,133,2,1,spring
ARL,203.0,2012-05-12,2012.0,GC,1.0,off_fert_band,13.4256542,0.995257431,4.65048,0.979995,,,-3.35778,0.819596,18.7,14.1,,,5,133,2,1,spring
ARL,203.0,2012-05-12,2012.0,GC,1.0,on_fert_band,13.22519832,0.995044212,5.45546,0.816975,,,1.28826,0.996329,20.9,14.3,,,5,133,2,1,spring
ARL,204.0,2012-05-12,2012.0,GC,1.0,on_fert_band,20.37832375,0.975664486,11.4852,0.969657,,,-3.974,0.872493,27.8,13.6,,,5,133,2,1,spring
ARL,204.0,2012-05-12,2012.0,GC,1.0,off_fert_band,20.2184965,0.988297451,18.3192,0.989428,,,1.39446,0.933704,30.0,13.6,,,5,133,2,1,spring
ARL,205.0,2012-05-12,2012.0,GC,1.0,off_fert_band,10.13918856,0.984843167,2.39815,0.980836,,,-2.1127,0.668527,29.2,13.6,,,5,133,2,1,spring
ARL,205.0,2012-05-12,2012.0,GC,1.0,on_fert_band,17.89277446,0.995683554,0.920527,0.992217,,,-2.229,0.751192,28.4,13.8,,,5,133,2,1,spring
ARL,206.0,2012-05-12,2012.0,GC,1.0,on_fert_band,23.52293311,0.976334447,3.38324,0.951647,,,0.314401,0.738865,31.3,13.8,,,5,133,2,1,spring
ARL,206.0,2012-05-12,2012.0,GC,1.0,off_fert_band,7.534724561,0.950619135,0.523178,0.907608,,,3.57702,0.997602,30.8,14.0,,,5,133,2,1,spring
ARL,207.0,2012-05-12,2012.0,GC,1.0,on_fert_band,15.00928623,0.996042635,4.5812,0.998101,,,-2.58449,0.807945,27.1,13.8,,,5,133,2,1,spring
ARL,207.0,2012-05-12,2012.0,GC,1.0,off_fert_band,19.80284762,0.927695488,3.41763,0.955854,,,5.04402,0.993653,26.1,14.3,,,5,133,2,1,spring
ARL,214.0,2012-05-12,2012.0,GC,1.0,on_fert_band,15.04891913,0.997510739,5.70296,0.992985,,,0.573232,0.793815,32.0,13.8,,,5,133,2,1,spring
ARL,214.0,2012-05-12,2012.0,GC,1.0,off_fert_band,10.3130119,0.986257984,2.20284,0.973035,,,2.3036,0.734104,28.5,13.8,,,5,133,2,1,spring
ARL,301.0,2012-05-12,2012.0,GC,1.0,off_fert_band,17.48196325,0.989151216,3.06756,0.951921,,,2.21182,0.771553,22.4,14.7,,,5,133,2,1,spring
ARL,301.0,2012-05-12,2012.0,GC,1.0,on_fert_band,22.1513896,0.9999202,4.24218,0.995309,,,-0.237013,0.169456,25.3,14.7,,,5,133,2,1,spring
ARL,302.0,2012-05-12,2012.0,GC,1.0,on_fert_band,20.32988732,0.997100593,2.87344,0.9975,,,2.36357,0.792498,26.6,13.8,,,5,133,2,1,spring
ARL,302.0,2012-05-12,2012.0,GC,1.0,off_fert_band,21.75526679,0.989634883,3.62391,0.998275,,,-0.461789,0.200492,24.2,13.7,,,5,133,2,1,spring
ARL,304.0,2012-05-12,2012.0,GC,1.0,off_fert_band,11.73520822,0.996623394,2.70519,0.99732,,,2.48826,0.885705,29.1,14.8,,,5,133,2,1,spring
ARL,304.0,2012-05-12,2012.0,GC,1.0,on_fert_band,10.61328421,0.995557418,3.23752,0.994125,,,2.79904,0.802769,28.4,14.7,,,5,133,2,1,spring
ARL,305.0,2012-05-12,2012.0,GC,1.0,off_fert_band,14.25519713,0.960980311,5.20837,0.972958,,,-3.20663,0.981689,29.4,15.2,,,5,133,2,1,spring
ARL,305.0,2012-05-12,2012.0,GC,1.0,on_fert_band,8.702090227,0.998738485,2.06381,0.993299,,,-1.84511,0.826649,30.6,14.4,,,5,133,2,1,spring
ARL,308.0,2012-05-12,2012.0,GC,1.0,off_fert_band,14.27915892,0.999242902,2.5545,0.979815,,,4.48521,0.900175,23.0,15.6,,,5,133,2,1,spring
ARL,308.0,2012-05-12,2012.0,GC,1.0,on_fert_band,25.48484935,0.99848764,5.70533,0.997122,,,-2.5085,0.969983,27.4,14.2,,,5,133,2,1,spring
ARL,309.0,2012-05-12,2012.0,GC,1.0,on_fert_band,20.18913361,0.98911959,6.77955,0.998893,,,-2.6019,0.980638,25.8,14.5,,,5,133,2,1,spring
ARL,309.0,2012-05-12,2012.0,GC,1.0,off_fert_band,14.76032529,0.963758128,7.41212,0.99247,,,-0.768229,0.393099,26.2,14.8,,,5,133,2,1,spring
ARL,101.0,2012-05-20,2012.0,GC,1.0,on_fert_band,15.32334562,0.94444678,2.88191,0.98199,,,1.38102,0.954232,6.7,18.0,,,5,141,2,1,spring
ARL,101.0,2012-05-20,2012.0,GC,1.0,off_fert_band,9.707310403,0.951032981,0.597123,0.978444,,,-1.63302,0.993119,10.1,19.4,,,5,141,2,1,spring
ARL,104.0,2012-05-20,2012.0,GC,1.0,off_fert_band,9.68773357,0.948957071,1.63308,0.839104,,,-2.97781,0.973825,24.1,21.1,,,5,141,2,1,spring
ARL,104.0,2012-05-20,2012.0,GC,1.0,on_fert_band,18.26315882,0.996121907,4.43117,0.998556,,,-1.85741,0.997314,23.8,21.0,,,5,141,2,1,spring
ARL,105.0,2012-05-20,2012.0,GC,1.0,on_fert_band,11.5268625,0.753336428,2.24556,0.855954,,,1.29027,0.557856,25.1,22.7,,,5,141,2,1,spring
ARL,105.0,2012-05-20,2012.0,GC,1.0,off_fert_band,13.4075415,0.996177926,1.63636,0.997097,,,-0.992266,0.988467,17.5,22.1,,,5,141,2,1,spring
ARL,111.0,2012-05-20,2012.0,GC,1.0,off_fert_band,8.99623362,0.972812849,4.78535,0.986033,,,1.72501,0.97744,22.0,21.2,,,5,141,2,1,spring
ARL,111.0,2012-05-20,2012.0,GC,1.0,on_fert_band,14.6342722,0.994883417,4.23012,0.988299,,,-1.92431,0.956048,23.7,21.6,,,5,141,2,1,spring
ARL,113.0,2012-05-20,2012.0,GC,1.0,off_fert_band,4.957316717,0.987037159,1.2528,0.972789,,,5.59289,0.946629,21.8,20.3,,,5,141,2,1,spring
ARL,113.0,2012-05-20,2012.0,GC,1.0,on_fert_band,17.99930281,0.986777794,4.48314,0.981262,,,0.178969,0.156645,23.9,20.6,,,5,141,2,1,spring
ARL,114.0,2012-05-20,2012.0,GC,1.0,off_fert_band,19.79702426,0.961244412,2.81719,0.970965,,,-0.943981,0.99803,17.1,21.2,,,5,141,2,1,spring
ARL,114.0,2012-05-20,2012.0,GC,1.0,on_fert_band,18.18171734,0.995993187,1.43718,0.970364,,,-0.515566,0.484093,25.4,19.5,,,5,141,2,1,spring
ARL,203.0,2012-05-20,2012.0,GC,1.0,off_fert_band,0.641647246,0.514698983,0.527289,0.992732,,,-0.3217,0.922056,20.2,20.3,,,5,141,2,1,spring
ARL,203.0,2012-05-20,2012.0,GC,1.0,on_fert_band,5.014274978,0.990854749,0.525561,0.989093,,,-0.10001,0.0121414,26.0,20.8,,,5,141,2,1,spring
ARL,204.0,2012-05-20,2012.0,GC,1.0,off_fert_band,2.952442454,0.935209458,0.69935,0.928591,,,-0.178532,0.182065,18.0,19.1,,,5,141,2,1,spring
ARL,204.0,2012-05-20,2012.0,GC,1.0,on_fert_band,15.32232376,0.981947407,3.14996,0.994803,,,-0.314557,0.771316,24.5,19.8,,,5,141,2,1,spring
ARL,205.0,2012-05-20,2012.0,GC,1.0,on_fert_band,21.96304775,0.986535024,4.70633,0.992025,,,-1.89673,0.997053,15.5,18.8,,,5,141,2,1,spring
ARL,205.0,2012-05-20,2012.0,GC,1.0,off_fert_band,14.07168443,0.988169574,2.02869,0.958562,,,-0.261396,0.614607,13.7,19.4,,,5,141,2,1,spring
ARL,206.0,2012-05-20,2012.0,GC,1.0,off_fert_band,2.160873003,0.920104463,0.303037,0.998334,,,-0.89616,0.583838,18.5,20.5,,,5,141,2,1,spring
ARL,206.0,2012-05-20,2012.0,GC,1.0,on_fert_band,6.124568378,0.847194516,0.942441,0.941358,,,2.39725,0.784733,22.4,21.6,,,5,141,2,1,spring
ARL,207.0,2012-05-20,2012.0,GC,1.0,off_fert_band,17.28313693,0.990966463,2.70446,0.973254,,,-2.2043,0.957008,24.2,21.9,,,5,141,2,1,spring
ARL,207.0,2012-05-20,2012.0,GC,1.0,on_fert_band,26.05959931,0.996584742,6.5031,0.932534,,,-3.43873,0.75536,26.6,19.7,,,5,141,2,1,spring
ARL,214.0,2012-05-20,2012.0,GC,1.0,on_fert_band,45.42476878,0.990848983,7.59077,0.994825,,,-3.42829,0.979052,24.5,20.9,,,5,141,2,1,spring
ARL,214.0,2012-05-20,2012.0,GC,1.0,off_fert_band,9.49007779,0.821583209,0.975365,0.98789,,,1.22916,0.733207,25.5,20.9,,,5,141,2,1,spring
ARL,301.0,2012-05-20,2012.0,GC,1.0,off_fert_band,-2.443815005,0.997704037,-0.309107,0.996403,,,1.97892,0.957854,19.2,21.8,,,5,141,2,1,spring
ARL,301.0,2012-05-20,2012.0,GC,1.0,on_fert_band,6.755616206,0.992496353,0.816546,0.95108,,,4.01375,0.786457,23.1,22.6,,,5,141,2,1,spring
ARL,302.0,2012-05-20,2012.0,GC,1.0,off_fert_band,17.18687747,0.989244432,0.639756,0.917235,,,-1.24736,0.913231,13.1,18.3,,,5,141,2,1,spring
ARL,302.0,2012-05-20,2012.0,GC,1.0,on_fert_band,19.76112941,0.999404928,0.662615,0.855872,,,-0.640572,0.708587,17.2,19.0,,,5,141,2,1,spring
ARL,304.0,2012-05-20,2012.0,GC,1.0,on_fert_band,5.793438161,0.946618233,1.36525,0.93074,,,4.51582,0.915323,20.8,20.8,,,5,141,2,1,spring
ARL,304.0,2012-05-20,2012.0,GC,1.0,off_fert_band,54.34688458,0.993958825,9.28276,0.971643,,,-3.82151,0.982669,21.4,21.0,,,5,141,2,1,spring
ARL,305.0,2012-05-20,2012.0,GC,1.0,on_fert_band,15.06241935,0.975059871,2.00471,0.994157,,,-0.289731,0.355605,25.4,20.0,,,5,141,2,1,spring
ARL,305.0,2012-05-20,2012.0,GC,1.0,off_fert_band,36.75652651,0.974976953,7.77624,0.935306,,,-4.51656,0.836859,20.3,22.4,,,5,141,2,1,spring
ARL,308.0,2012-05-20,2012.0,GC,1.0,off_fert_band,35.8488066,0.963212867,6.10201,0.932382,,,-5.11201,0.986168,21.5,21.5,,,5,141,2,1,spring
ARL,308.0,2012-05-20,2012.0,GC,1.0,on_fert_band,2.023268476,0.986993237,0.103543,0.999998,,,-2.7214,0.995858,26.1,20.7,,,5,141,2,1,spring
ARL,309.0,2012-05-20,2012.0,GC,1.0,off_fert_band,37.17303113,0.992812052,10.7046,0.987549,,,-4.7149,0.912773,22.4,20.1,,,5,141,2,1,spring
ARL,309.0,2012-05-20,2012.0,GC,1.0,on_fert_band,27.78435046,0.914530328,4.67544,0.868817,,,-1.58703,0.848903,22.9,20.1,,,5,141,2,1,spring
ARL,101.0,2012-05-25,2012.0,GC,1.0,off_fert_band,13.79396766,0.977876898,1.62901,0.950205,,,0.0366646,0.0119687,12.9,18.4,,,5,146,2,1,spring
ARL,101.0,2012-05-25,2012.0,GC,1.0,on_fert_band,14.2366435,0.99125853,2.39097,0.984335,,,0.720092,0.634798,11.3,18.4,,,5,146,2,1,spring
ARL,104.0,2012-05-25,2012.0,GC,1.0,on_fert_band,9.24241321,0.997614018,3.24983,0.993501,,,-1.04855,0.742519,26.7,19.0,,,5,146,2,1,spring
ARL,104.0,2012-05-25,2012.0,GC,1.0,off_fert_band,7.975786044,0.893898304,4.2791,0.940216,,,-1.42884,0.780806,21.9,19.9,,,5,146,2,1,spring
ARL,105.0,2012-05-25,2012.0,GC,1.0,on_fert_band,6.725445005,0.979747961,2.3832,0.998936,,,-1.99436,0.998524,22.3,20.6,,,5,146,2,1,spring
ARL,105.0,2012-05-25,2012.0,GC,1.0,off_fert_band,13.10171356,0.984543322,7.31525,0.993071,,,-0.973608,0.999954,16.3,19.8,,,5,146,2,1,spring
ARL,111.0,2012-05-25,2012.0,GC,1.0,on_fert_band,6.80767379,0.99887349,14.7269,0.987125,,,-0.861169,0.932718,21.9,19.8,,,5,146,2,1,spring
ARL,111.0,2012-05-25,2012.0,GC,1.0,off_fert_band,4.31778271,0.98941758,0.917032,0.988344,,,-0.0240182,0.00163697,20.4,19.9,,,5,146,2,1,spring
ARL,113.0,2012-05-25,2012.0,GC,1.0,off_fert_band,16.45773403,0.994482268,7.56384,0.994186,,,-0.868677,0.400508,19.9,18.7,,,5,146,2,1,spring
ARL,113.0,2012-05-25,2012.0,GC,1.0,on_fert_band,5.243578066,0.958357377,0.978733,0.995085,,,-1.07843,0.996289,22.9,19.5,,,5,146,2,1,spring
ARL,114.0,2012-05-25,2012.0,GC,1.0,off_fert_band,5.477414616,0.93861697,2.26856,0.914856,,,-2.24312,0.999092,25.9,20.1,,,5,146,2,1,spring
ARL,114.0,2012-05-25,2012.0,GC,1.0,on_fert_band,14.89264069,0.983166385,12.9867,0.975901,,,1.06606,0.979355,30.0,19.8,,,5,146,2,1,spring
ARL,203.0,2012-05-25,2012.0,GC,1.0,on_fert_band,10.02906598,0.934295231,5.7859,0.944553,,,-0.0200559,0.000251165,22.0,20.0,,,5,146,2,1,spring
ARL,203.0,2012-05-25,2012.0,GC,1.0,off_fert_band,16.19518113,0.960128392,11.9159,0.963203,,,0.372686,0.158541,18.4,18.9,,,5,146,2,1,spring
ARL,204.0,2012-05-25,2012.0,GC,1.0,on_fert_band,8.489035591,0.991810235,11.1505,0.989824,,,-0.479035,0.999399,23.7,18.7,,,5,146,2,1,spring
ARL,204.0,2012-05-25,2012.0,GC,1.0,off_fert_band,10.8601899,0.976820362,6.1074,0.943449,,,-0.337707,0.812275,19.4,18.6,,,5,146,2,1,spring
